permno,date_index,master_deal_no,group,car_log_sc_1,car_log_vwretd_1,pct_cash,pct_stk,tpublic,car_sc,car_refit_250.x,r_sc,pre_rmse_sc,car_apm,car_refit_250.y,r_apm,pre_rmse_apm
10108,2470,699469020,14569,-0.0511229634284973,-0.0506852343678474,,100,Priv.,-0.0912282023132589,0.184782361815878,,0.0138255066412652,-0.082468819718885,0.920357458354289,1,0.020051151823387
10108,2484,703726020,14641,0.0224404223263264,0.0194764584302902,,100,Public,0.020794611328513,0.055209296515975,,0.0137125838779509,0.061023180467867,1.19040578076872,1,0.0200939347802908
10108,2813,853272020,16172,0.044600285589695,0.0261607132852078,,100,Priv.,0.069838356163281,-1.75672339110655,,0.0202861053081845,0.104172778753264,-2.18197083578147,1,0.0235842084513135
10108,2828,859931040,16234,-0.0369413495063782,-0.0425957627594471,,100,Public,-0.0443033544121174,-2.12123013584324,,0.020835344968006,-0.047239609641534,-2.93462262868418,1,0.0241351848065999
10108,3436,1202291020,1197,0.0194255523383617,0.0240268148481846,100,,Sub.,-0.0124242223150559,-0.357335628645275,,0.0200691409585926,-0.050214900407089,0.193270220976458,1,0.0214429532152968
10108,3880,1458008020,2616,0.0271386578679085,0.00136360805481672,100,,Public,0.0141303183382227,-0.212815543479405,,0.0131082576575039,0.0555365338585575,-0.214223296040721,2,0.0126048378342696
10114,1850,455256020,12061,0.0267255306243897,0.0138111207634211,,100,Public,-0.0068958833412259,-1.0914572493151,,0.0292665460032747,0.0080116910876137,-0.426624243546079,1,0.0393888439074086
10121,495,20645020,5785,-0.0256450399756432,-0.0373850911855698,100,,Priv.,-0.0381814285437816,-0.265163486458385,,0.0143753177576173,-0.025524250539135,0.230868893488773,1,0.0203539949860039
10123,2685,783089020,15673,0.00581700168550015,0.0246506370604038,100,,Sub.,0.001919138593373,-1.45145809913745,,0.0223476176882941,-0.057744592468753,-1.25805935447247,1,0.0286992940991337
10126,1471,359588020,10181,0.0213762298226357,0.0208139754831791,,100,Public,-0.00474762251498791,-0.87290279157653,,0.0114137943537294,0.0300231199409856,-0.850240316534527,3,0.0205466712709286
10126,2060,533009020,12830,-0.025682358071208,-0.0301798097789288,,100,Public,-0.031626010700523,-0.246281991291745,,0.00297000338490637,-0.0252375720110908,0.341717574279014,1,0.00868142766709922
