"series","subsample","event_date","mean_car","boot_se","lo","hi"
"Treated","Full sample",-1,0.00118846853797461,0.000296907160124389,0.000634513192200477,0.00177941105409465
"Treated","Full sample",0,0.0071146034290744,0.000916370044808881,0.00545592523114963,0.00900728035632755
"Treated","Full sample",1,0.0104385499601603,0.00144152145778349,0.00772072602543217,0.0133763812122031
"Treated","Full sample",2,0.010500618189247,0.00161022280308943,0.00744148382699259,0.0136627273233443
"Treated","Full sample",3,0.00952809696946645,0.00181440551055387,0.00587298816597702,0.0127342442399327
"Treated","Full sample",4,0.0091676064690166,0.00178965017944586,0.00557078326604696,0.0124456778248752
"Treated","Full sample",5,0.00898639222128815,0.0018406803435607,0.00541628677726138,0.0124573465690732
"Treated","Full sample",6,0.00852241464968784,0.00191093949217123,0.00473695217110012,0.0121745334930032
"Treated","Full sample",7,0.00812930734727273,0.00195032417736446,0.00426746755315665,0.0118747740122803
"Treated","Full sample",8,0.00770209350932347,0.0019006485602411,0.00398715064567824,0.0112330246199003
"Treated","Full sample",9,0.00766287991569089,0.00221716433779219,0.00304301752948794,0.0117266422395471
"Treated","Full sample",10,0.00732386052711966,0.00221335909403414,0.00272624593570754,0.0113811540164677
"Treated","Full sample",11,0.00741575165636741,0.00226005017417026,0.00269741884950686,0.011499614109065
"Treated","Full sample",12,0.00676660135783396,0.00224819489376001,0.00199558211746261,0.0108763936857215
"Treated","Full sample",13,0.00628726292679241,0.00230517120037797,0.00138530743955459,0.0104846616972213
"Treated","Full sample",14,0.00638218216439215,0.00236339803208892,0.00145185603161262,0.0107723889217278
"Treated","Full sample",15,0.00588340616893687,0.00245739216058001,0.00074404778427357,0.0103493070521793
"Treated","Full sample",16,0.00483234799220717,0.0026380146902885,-0.000668694698769258,0.00971001503743717
"Treated","Full sample",17,0.00433567376043713,0.00265078114064905,-0.00120824136337669,0.00917302860345846
"Treated","Full sample",18,0.00411501591798126,0.00280272824663265,-0.00185127162036416,0.00917140837599168
"Treated","Full sample",19,0.00403191561726968,0.00287464023716259,-0.0020776736050386,0.00912574932380797
"Treated","Full sample",20,0.00331131466705351,0.00305498209277481,-0.00311167694943285,0.00865480112833028
"Treated","Full sample",21,0.00309145678637033,0.00315816617489043,-0.00365699046624351,0.0087505633132545
"Treated","Full sample",22,0.0025521166937432,0.00318532456889133,-0.00419778691841046,0.0083222195931293
"Treated","Full sample",23,0.00195299017450904,0.00326417991758255,-0.00522067992147427,0.00760224094368431
"Treated","Full sample",24,0.00142609785236207,0.0035853792741015,-0.00627599606632631,0.00769446370489987
"Treated","Full sample",25,0.00094888269663554,0.00359291673499772,-0.00674244492968746,0.00742868485796829
"Treated","Full sample",26,0.000393419862458817,0.00364028514971761,-0.00728855739492029,0.00679250470043481
"Treated","Full sample",27,-0.000493442578942351,0.00372055370322473,-0.00842891430073237,0.0059725992107998
"Treated","Full sample",28,-0.000854734588483413,0.00380052638089746,-0.00873892228456099,0.00589187473321706
"Treated","Full sample",29,-0.00122706511467438,0.00396897739330087,-0.00959229365422419,0.00571878162019068
"Treated","Full sample",30,-0.00133495466921773,0.00391461412565302,-0.0094825164251339,0.00553167397372752
"Treated","Full sample",31,-0.00169410783053996,0.00407172251199475,-0.0101973543065209,0.00549920770753092
"Treated","Full sample",32,-0.00209338764338265,0.00411460527709188,-0.0105058658649361,0.00520758658990768
"Treated","Full sample",33,-0.00259232920956134,0.00421957286580238,-0.0115171819796251,0.00487386034720644
"Treated","Full sample",34,-0.00318605990975607,0.00430001267467047,-0.0122787952256126,0.00441038909222395
"Treated","Full sample",35,-0.00363109179390778,0.00447213942481659,-0.0129469911448102,0.00431489334365449
"Treated","Full sample",36,-0.00418906600011636,0.00444994753009651,-0.0132634664101197,0.00366126284242216
"Treated","Full sample",37,-0.00478907661035165,0.0046409027993029,-0.0145920975749741,0.00339005063316478
"Treated","Full sample",38,-0.0055392551825397,0.00472525091926882,-0.0154651060448885,0.00283685525186342
"Treated","Full sample",39,-0.00571925238327579,0.00489375404448278,-0.0160760968926295,0.00286908334304951
"Treated","Full sample",40,-0.00633950810667584,0.00505489750302306,-0.0170531423639153,0.00247255201667597
"Treated","Full sample",41,-0.0072088805909635,0.00527782464451523,-0.0184853769322663,0.00204097479741762
"Treated","Full sample",42,-0.00751585912982139,0.00536591986615268,-0.0187706233998564,0.00192468871502337
"Treated","Full sample",43,-0.00806111428981872,0.00554459211664074,-0.019904042548797,0.00164084550069747
"Treated","Full sample",44,-0.00885252501256117,0.00567500372863903,-0.0207673085586316,0.00115193955060692
"Treated","Full sample",45,-0.00941607747683677,0.00576851656776087,-0.0214534821752935,0.000689869634334527
"Treated","Full sample",46,-0.00977478717559372,0.00589489594737133,-0.0223263909415555,0.000501293394687223
"Treated","Full sample",47,-0.0100242388260819,0.00598158439391404,-0.0227519218923166,0.000333782843404576
"Treated","Full sample",48,-0.0103956410658785,0.00612676719149943,-0.0234970655452904,0.000144198521703397
"Treated","Full sample",49,-0.0100176938670058,0.0060493054666759,-0.0230057919119843,0.000467957375873057
"Treated","Full sample",50,-0.0103306330220441,0.00614973333435059,-0.0234558743451849,0.000146181675786878
"Treated","Full sample",51,-0.0109169374778623,0.00634773006588729,-0.0245478384608029,6.09568657023055e-05
"Treated","Full sample",52,-0.0114680975879409,0.00638314595804809,-0.0251829935121891,-0.000383344349522134
"Treated","Full sample",53,-0.012352345017623,0.00651525950728925,-0.026463635971639,-0.00101638321480034
"Treated","Full sample",54,-0.012568144787494,0.00656870570193237,-0.0266541167146681,-0.00120408369497348
"Treated","Full sample",55,-0.0128409165812732,0.00661882049985365,-0.027044297333172,-0.00134442219123888
"Treated","Full sample",56,-0.0133201284406602,0.00683924159479338,-0.0279094684906212,-0.00144985029030387
"Treated","Full sample",57,-0.0136472653789482,0.00687452454379741,-0.0283464181377494,-0.00165400456705485
"Treated","Full sample",58,-0.0144277294145583,0.00697016425112776,-0.0292994782254628,-0.00223136655512251
"Treated","Full sample",59,-0.0153740092784932,0.00714028118214987,-0.0308879205722833,-0.00303809179900078
"Treated","Full sample",60,-0.0156700597458656,0.00717896509313417,-0.0311265278986254,-0.00329718816773029
"Treated","Full sample",61,-0.0158994778923622,0.00707724369334254,-0.0313829292894742,-0.00378841342301347
"Treated","Full sample",62,-0.0163570885996671,0.00695255299816181,-0.031318239084298,-0.00436034823916542
"Treated","Full sample",63,-0.0170384789282787,0.00709370506307256,-0.0321389740030293,-0.00460877236615646
"Treated","Full sample",64,-0.0175966893468368,0.0070928358204622,-0.0327516986409868,-0.0052276180573782
"Treated","Full sample",65,-0.0180587689125726,0.00720833290393853,-0.0333789746759553,-0.00565006687894105
"Treated","Full sample",66,-0.0188652720351246,0.00727033654139824,-0.0342274238058204,-0.00630696042390896
"Treated","Full sample",67,-0.0190197257969117,0.0072602031885149,-0.0345921799859733,-0.00661261737583383
"Treated","Full sample",68,-0.0196288953816687,0.00735489111628234,-0.0353526535190861,-0.007036972308693
"Treated","Full sample",69,-0.0200632951922935,0.00738549873419537,-0.0362761444843839,-0.00743124881992338
"Treated","Full sample",70,-0.0211639394989149,0.00760111025853974,-0.0376004265117918,-0.00820774586916908
"Treated","Full sample",71,-0.0214835812037398,0.00765548390540327,-0.0383137787298123,-0.00865778211683412
"Treated","Full sample",72,-0.0225172927372026,0.00777599898888304,-0.0395639976710491,-0.00931491692695369
"Treated","Full sample",73,-0.0235927080309832,0.00787583486268592,-0.0409644541236522,-0.0103045181344852
"Treated","Full sample",74,-0.0242202468002783,0.00797707029062726,-0.0416249948532986,-0.0107493019217495
"Treated","Full sample",75,-0.0245935945653319,0.0080306729506203,-0.0420851599985088,-0.0110438212353947
"Treated","Full sample",76,-0.0249632406098262,0.00808583860752559,-0.0422972007766269,-0.0114143078660416
"Treated","Full sample",77,-0.0256262217187409,0.0082719867895384,-0.0436569158329642,-0.0115465237262301
"Treated","Full sample",78,-0.0259140707105366,0.00827749212852318,-0.0439288455903923,-0.0118885912366462
"Treated","Full sample",79,-0.0263313854520793,0.00831950323436384,-0.0443763094694884,-0.0122714144272169
"Treated","Full sample",80,-0.0267742216377934,0.00838639614995475,-0.044927404731277,-0.0127002666321671
"Treated","Full sample",81,-0.0270924223971116,0.00821306262136969,-0.0447752345495457,-0.0131055423495528
"Treated","Full sample",82,-0.0270739276304007,0.0082562469626163,-0.0448275505893665,-0.0129030484411661
"Treated","Full sample",83,-0.0275274436893258,0.00828332674740009,-0.0454285357268616,-0.0133802933090697
"Treated","Full sample",84,-0.0280892683085343,0.00838273816743869,-0.0462190845946196,-0.0138223006040657
"Treated","Full sample",85,-0.0286706119448349,0.00845249700642624,-0.0469452641221555,-0.0143427590115849
"Treated","Full sample",86,-0.0292143440668416,0.00862303008001938,-0.0479577552565804,-0.0145400216897799
"Treated","Full sample",87,-0.030025596432152,0.00889463461896068,-0.0492127178189654,-0.0147745351908107
"Treated","Full sample",88,-0.0307338813427675,0.00889919395112686,-0.0499266843627037,-0.0154309417547815
"Treated","Full sample",89,-0.0309702612785256,0.00901454986504563,-0.0504075077975762,-0.0156669946599074
"Treated","Full sample",90,-0.0318527374737666,0.00911847446749532,-0.051414268514188,-0.0160940756562123
"Treated","Full sample",91,-0.0323191381174124,0.00920829060999921,-0.0522349158985542,-0.0164305456613005
"Treated","Full sample",92,-0.032096044716664,0.00927623002431395,-0.0521325595380139,-0.0161648296303269
"Treated","Full sample",93,-0.0325379698312686,0.00932336044638447,-0.0528913048502536,-0.0167006601035523
"Treated","Full sample",94,-0.033056089071656,0.00946914739153895,-0.0537856298666523,-0.0170617242104966
"Treated","Full sample",95,-0.0336381439387957,0.00956333941971759,-0.054407896687705,-0.0173445104611811
"Treated","Full sample",96,-0.0342795317530766,0.00963787886596039,-0.0553093719381633,-0.0177705503320079
"Treated","Full sample",97,-0.0348243655405594,0.00982087291579634,-0.0560222304737186,-0.01774903700808
"Treated","Full sample",98,-0.035909120509548,0.0100535279919393,-0.057742858337745,-0.018404437648124
"Treated","Full sample",99,-0.0361748606047701,0.0100247839758524,-0.0577314645091055,-0.0187522532888844
"Treated","Full sample",100,-0.0363516191940873,0.0101460866039236,-0.0582080750440711,-0.0187922603270805
"Treated","Full sample",101,-0.0373142868073001,0.0103784669664652,-0.0596250141603204,-0.0193469355839232
"Treated","Full sample",102,-0.0376034077503179,0.0102987338321344,-0.0595624020568089,-0.0199149874974987
"Treated","Full sample",103,-0.0382015776189577,0.0103004158743436,-0.0602425513900794,-0.0204885456937583
"Treated","Full sample",104,-0.0385203196941207,0.0102665147326578,-0.0604762430370508,-0.0207997358465592
"Treated","Full sample",105,-0.0390642992558877,0.010398616476795,-0.0613563050043787,-0.021172725432469
"Treated","Full sample",106,-0.0399737766335733,0.0105621185081277,-0.0624473829746409,-0.0216307155405033
"Treated","Full sample",107,-0.0406356627493329,0.010616826754036,-0.0634176989224765,-0.0221309853355229
"Treated","Full sample",108,-0.0406367726418867,0.0107576001901965,-0.0635768169600222,-0.0219814275772471
"Treated","Full sample",109,-0.0415020546553611,0.0106104725163632,-0.064110131928054,-0.0229143249506932
"Treated","Full sample",110,-0.0421330109652547,0.0106579453754619,-0.0647533892041843,-0.0234380863478912
"Treated","Full sample",111,-0.0429471344596581,0.0109808021719102,-0.0664641816612112,-0.0237680197853514
"Treated","Full sample",112,-0.0440723216704569,0.0111009855712757,-0.0679001952095416,-0.0248222301542218
"Treated","Full sample",113,-0.0446902368061589,0.0110785794392994,-0.0684919066770565,-0.0252911323201188
"Treated","Full sample",114,-0.0449002355130745,0.011257330205779,-0.069217501910214,-0.0252864602555737
"Treated","Full sample",115,-0.0456694719431838,0.01130263547602,-0.0699672238786663,-0.0263345393338736
"Treated","Full sample",116,-0.0462713291257698,0.011381710303599,-0.0706001787678476,-0.0264939187298707
"Treated","Full sample",117,-0.0467391556071028,0.0114812917492643,-0.0712282562966438,-0.0268101991612963
"Treated","Full sample",118,-0.0469581096663518,0.0116279821669783,-0.0715800739697965,-0.0268578328576597
"Treated","Full sample",119,-0.0477256523986729,0.0117670044749125,-0.0726715070499598,-0.0272053291133347
"Treated","Full sample",120,-0.0486056977971139,0.0119918144693605,-0.0739991596436511,-0.0277710201483674
"Treated","Full sample",121,-0.0494542597953063,0.0119647625244085,-0.0746784972512993,-0.0286388723081649
"Treated","Full sample",122,-0.0496486089384673,0.0122115721923889,-0.0754799214136455,-0.0283641739633291
"Treated","Full sample",123,-0.0499841604514005,0.0121551689001006,-0.0756818926327298,-0.0284594508100225
"Treated","Full sample",124,-0.0502887852235954,0.0121415982426985,-0.0756253140880721,-0.0288529560740332
"Treated","Full sample",125,-0.0505150892670744,0.0122712441963729,-0.0763767326239156,-0.0287983598692846
"Treated","Full sample",126,-0.050681805738248,0.0124580769763412,-0.0771973075960532,-0.0285811816851288
"Treated","Full sample",127,-0.0508894602915725,0.0125387215653977,-0.0772417654239739,-0.028838277538601
"Treated","Full sample",128,-0.0518144988476137,0.0125180277138259,-0.0778910804696146,-0.0295927926218156
"Treated","Full sample",129,-0.0529014530906298,0.0127564490257533,-0.0795981853284404,-0.0302534021668623
"Treated","Full sample",130,-0.0535090174433853,0.0128918846419768,-0.0805704045109153,-0.0306090247833165
"Treated","Full sample",131,-0.0540041303240197,0.0131326684505428,-0.0815808175211823,-0.030749540987945
"Treated","Full sample",132,-0.0550627562051508,0.0132078396203934,-0.0828497090231564,-0.0315767381127244
"Treated","Full sample",133,-0.0548156177763699,0.0131935332943453,-0.0820958450092302,-0.0315447172541508
"Treated","Full sample",134,-0.0558195425689672,0.0132812970822728,-0.0837166078202964,-0.0323829573693852
"Treated","Full sample",135,-0.0566020129301158,0.0134058989527109,-0.0844262450367812,-0.0329079036093731
"Treated","Full sample",136,-0.0565838289218795,0.0134011737985656,-0.084486607975889,-0.0327230007926376
"Treated","Full sample",137,-0.0568982183129622,0.0133768020462298,-0.0849290168980305,-0.0331886500910489
"Treated","Full sample",138,-0.0568921469554047,0.0134362940468103,-0.0848171240709659,-0.0331240984157972
"Treated","Full sample",139,-0.0570884830233891,0.0135135190353433,-0.0855278692432873,-0.0331855341827511
"Treated","Full sample",140,-0.0578618644824872,0.0136295511261367,-0.0860466848314987,-0.0335350336525335
"Treated","Full sample",141,-0.0585358591925484,0.0138274170281611,-0.0867888687262598,-0.0339726483046091
"Treated","Full sample",142,-0.058676762026792,0.0139193512264999,-0.0870403741456645,-0.0339462341242368
"Treated","Full sample",143,-0.0596811875836032,0.0140868771251986,-0.0883954303627979,-0.0346247752860727
"Treated","Full sample",144,-0.0596805935386034,0.0141664771236385,-0.0882686721034766,-0.03454139609439
"Treated","Full sample",145,-0.0598810074535462,0.0141440938694914,-0.0886052202427054,-0.0347111075683435
"Treated","Full sample",146,-0.0605293362439449,0.0142680117756177,-0.0894602308875339,-0.0349648960600752
"Treated","Full sample",147,-0.0611412175981722,0.0143459651507447,-0.0902074131986767,-0.0352996794680999
"Treated","Full sample",148,-0.0615165949420737,0.0144766600761436,-0.0908294852953689,-0.0357330851927382
"Treated","Full sample",149,-0.0624365529694997,0.0145055460289457,-0.0919461103247137,-0.0364802355277531
"Treated","Full sample",150,-0.0626676769546348,0.0145623660834533,-0.0922549748091163,-0.036753319459849
"Treated","Full sample",151,-0.0628519753475323,0.0147238990507121,-0.0930787137623376,-0.0366553400791064
"Treated","Full sample",152,-0.0631885366809537,0.0147755655514854,-0.0931884674022543,-0.0368084144533905
"Treated","Full sample",153,-0.0639161729561814,0.014994900424999,-0.0946208025767508,-0.0370686578987593
"Treated","Full sample",154,-0.0643494994717914,0.0150049683810233,-0.0947558711387446,-0.0376148905656665
"Treated","Full sample",155,-0.0650273132555842,0.0150484858893896,-0.0957072888286172,-0.0381960779437413
"Treated","Full sample",156,-0.0655884289485364,0.0149584181645125,-0.0960037283684964,-0.0387910543134792
"Treated","Full sample",157,-0.0660862849352219,0.0151843053747278,-0.097218763759124,-0.0387532553523956
"Treated","Full sample",158,-0.0659280116507386,0.0152797335856401,-0.0971208432438359,-0.0386536082658604
"Treated","Full sample",159,-0.0659591364794908,0.0153068892300826,-0.0972370648000088,-0.0385612468369198
"Treated","Full sample",160,-0.065784504960832,0.0152631415070715,-0.096989272125723,-0.0383361206366713
"Treated","Full sample",161,-0.0661398257619853,0.0154642568273412,-0.0972857130937283,-0.0383578845458098
"Treated","Full sample",162,-0.0667472175213922,0.0156021902042353,-0.09847986126241,-0.0389841522348287
"Treated","Full sample",163,-0.0676711701959267,0.015838832162948,-0.0999219989299999,-0.0395369116619559
"Treated","Full sample",164,-0.0685068748029971,0.0159818206515001,-0.10102147791345,-0.0400068451051123
"Treated","Full sample",165,-0.0689020348333536,0.0160442199924746,-0.101619690759661,-0.0405366670477665
"Treated","Full sample",166,-0.0690052930081943,0.0160718965110691,-0.101648086276261,-0.0404156228740729
"Treated","Full sample",167,-0.0688367375178598,0.0161245689922765,-0.101998437089599,-0.0400575569825651
"Treated","Full sample",168,-0.0695520630551222,0.0162545309080463,-0.102898322394274,-0.0400687758495083
"Treated","Full sample",169,-0.0700292446169792,0.0164598569768376,-0.103870692757691,-0.0401407715655633
"Treated","Full sample",170,-0.070724432479972,0.0164665928849448,-0.104669607979435,-0.0409736377963299
"Treated","Full sample",171,-0.0712008456185994,0.0166366602305935,-0.105415432329295,-0.041380705422938
"Treated","Full sample",172,-0.0720492038330993,0.0166477822907306,-0.106332677817489,-0.0421353126296125
"Treated","Full sample",173,-0.0724087794473807,0.016729222308674,-0.106945429251167,-0.0421017872668274
"Treated","Full sample",174,-0.0728212779094147,0.0167664630583337,-0.107661830762134,-0.0430000408647137
"Treated","Full sample",175,-0.0732202621787213,0.0168320006353395,-0.107952623647986,-0.0430893115821586
"Treated","Full sample",176,-0.0735259281762104,0.0167981503838565,-0.10820426873955,-0.0433094204147294
"Treated","Full sample",177,-0.0739390579184277,0.0169209396977212,-0.108852996481285,-0.0436347107884753
"Treated","Full sample",178,-0.074189703679169,0.016910645592519,-0.108946980552556,-0.0438462933957373
"Treated","Full sample",179,-0.0753354459302533,0.0170758392388416,-0.110730423955813,-0.0446209112560651
"Treated","Full sample",180,-0.0764870641026397,0.0173469292111327,-0.112658080641831,-0.0452817790845352
"Treated","Full sample",181,-0.0767736361174959,0.017369078882323,-0.112962898384679,-0.0457388017905487
"Treated","Full sample",182,-0.077431512364954,0.0172628270163767,-0.113425273060164,-0.0458934519769312
"Treated","Full sample",183,-0.0775979696484381,0.0172074064660042,-0.113410629450904,-0.0465095359878296
"Treated","Full sample",184,-0.0777872545142608,0.0173966950972375,-0.113888403134548,-0.0464822854702479
"Treated","Full sample",185,-0.0781873322502685,0.0175486381292462,-0.114823738101251,-0.0463668115748916
"Treated","Full sample",186,-0.0785237401402454,0.0175839518260405,-0.115360782216532,-0.046823556473326
"Treated","Full sample",187,-0.0792329590549741,0.0176267736233506,-0.116344452520169,-0.0476964969472165
"Treated","Full sample",188,-0.0788439839644919,0.0176877531487794,-0.115785366723042,-0.0476432317161187
"Treated","Full sample",189,-0.0793063860334454,0.0176668196101026,-0.116265289196839,-0.0478639631889467
"Treated","Full sample",190,-0.079814408668301,0.0177630883768731,-0.116832957841277,-0.0477433175301204
"Treated","Full sample",191,-0.0802008571701281,0.0178193932758951,-0.117405911595803,-0.048367274009625
"Treated","Full sample",192,-0.080628400034458,0.0179289243959549,-0.1180963934691,-0.0486513172786915
"Treated","Full sample",193,-0.0814501293112688,0.0179673993333381,-0.118927866700201,-0.049212062697014
"Treated","Full sample",194,-0.0818593841340899,0.0180413123426886,-0.119442636616935,-0.0493522375883297
"Treated","Full sample",195,-0.0823604954337547,0.0181260856347093,-0.12007664966621,-0.0498060064770457
"Treated","Full sample",196,-0.0831697981830842,0.0182257488844647,-0.120991472894897,-0.050612800421914
"Treated","Full sample",197,-0.0832637519221945,0.0181961597948871,-0.120849957044807,-0.0508231406730615
"Treated","Full sample",198,-0.0845411261362028,0.0183511679778509,-0.122680488191388,-0.0518018576259389
"Treated","Full sample",199,-0.084932038988252,0.0185006919722025,-0.123622334977377,-0.0520170087635796
"Treated","Full sample",200,-0.0848643035284606,0.0185330053973865,-0.12350416197891,-0.0517909388533234
"Treated","Full sample",201,-0.0850723890401516,0.0185439632201703,-0.123885283051209,-0.0522695264345197
"Treated","Full sample",202,-0.0852282540523504,0.0186493371079743,-0.124115965503903,-0.0522652881429682
"Treated","Full sample",203,-0.0859142318536129,0.0188478577725846,-0.12513017684836,-0.0528643881921859
"Treated","Full sample",204,-0.0864937183948218,0.0189312622735144,-0.125924548184177,-0.0530290001136684
"Treated","Full sample",205,-0.0869907052830378,0.0190263081007649,-0.126124020079666,-0.0531528074836232
"Treated","Full sample",206,-0.0875941165932804,0.0191446275412997,-0.127171542821341,-0.0529054384227105
"Treated","Full sample",207,-0.0874514521688922,0.0192970144491324,-0.126435701371007,-0.0523331446660927
"Treated","Full sample",208,-0.0886613372131372,0.0193839206613537,-0.127399032746826,-0.053718070567133
"Treated","Full sample",209,-0.0888862893023211,0.0193596366753418,-0.12798783907249,-0.0540459896351916
"Treated","Full sample",210,-0.0893640971745908,0.0194820874775332,-0.128793600013878,-0.0543268705366521
"Treated","Full sample",211,-0.0902329974288896,0.0196622904261251,-0.130454493910809,-0.0550203610827152
"Treated","Full sample",212,-0.0908924215589831,0.0197730333748152,-0.131147904563273,-0.0555203280384317
"Treated","Full sample",213,-0.0914012517924023,0.0197346994759652,-0.131759812464835,-0.0559742685063608
"Treated","Full sample",214,-0.0918161060469074,0.0198092789782488,-0.132210929576798,-0.0564161707409291
"Treated","Full sample",215,-0.0925366317688773,0.0199708669491842,-0.133463995462002,-0.056957993206579
"Treated","Full sample",216,-0.0930733979551505,0.0199378114343288,-0.134148195592107,-0.0574782740054526
"Treated","Full sample",217,-0.0934532330603135,0.0198938277185497,-0.133801187215659,-0.0579840019675571
"Treated","Full sample",218,-0.0935819675767764,0.0199342855398305,-0.134112431358531,-0.0584471839722417
"Treated","Full sample",219,-0.0940514101812664,0.0200666710180222,-0.135098114909301,-0.0585019640851976
"Treated","Full sample",220,-0.0948393292632969,0.0201923435890027,-0.13563717891922,-0.0588099906284969
"Treated","Full sample",221,-0.0958040807791292,0.0203717825798067,-0.136903980449702,-0.0595609611818895
"Treated","Full sample",222,-0.0959116816769199,0.0205190158576608,-0.137276102247669,-0.059457881796243
"Treated","Full sample",223,-0.0960735526664314,0.0205373479452038,-0.137393251297356,-0.0593053195210749
"Treated","Full sample",224,-0.0962296973478783,0.0205349136778151,-0.137683687267579,-0.0591726509586891
"Treated","Full sample",225,-0.0971367737914454,0.0206486360296939,-0.138699170060791,-0.0599176595515099
"Treated","Full sample",226,-0.0972129197594236,0.0208056277855635,-0.138857805367133,-0.0597249203087936
"Treated","Full sample",227,-0.0970716050943333,0.0209154636206724,-0.138668640896368,-0.0595649390374001
"Treated","Full sample",228,-0.0984089918972176,0.0209695403609333,-0.14043084027413,-0.0605579195470693
"Treated","Full sample",229,-0.0984854330844161,0.0209729556049199,-0.140571461045267,-0.0603584052524595
"Treated","Full sample",230,-0.0994600758778807,0.0211280103831571,-0.142101799713277,-0.0614380516698301
"Treated","Full sample",231,-0.100104963442543,0.0211938089926064,-0.142607608103441,-0.0617877544089425
"Treated","Full sample",232,-0.100774397049936,0.0213771576876415,-0.143671711503676,-0.0622190698469457
"Treated","Full sample",233,-0.100954150271329,0.0214918647144432,-0.143771838878289,-0.0616213499354375
"Treated","Full sample",234,-0.101258098030426,0.0215433012800662,-0.144027117747855,-0.061673365116578
"Treated","Full sample",235,-0.101957396689583,0.0217278592319672,-0.145235669277387,-0.0622460663977543
"Treated","Full sample",236,-0.102327152585036,0.021593990785804,-0.145079833094326,-0.0628023311073837
"Treated","Full sample",237,-0.102114857721076,0.0216770374530604,-0.145290514474432,-0.0628727598695518
"Treated","Full sample",238,-0.102608401812367,0.0215932549850056,-0.145791655565047,-0.0637813006647774
"Treated","Full sample",239,-0.103025897319564,0.0216417449342362,-0.1461980615397,-0.0635890149964315
"Treated","Full sample",240,-0.103818524954285,0.0216229802289214,-0.146680314153473,-0.0641041108728077
"Treated","Full sample",241,-0.104529135458352,0.021744406443481,-0.147928478277738,-0.0648790091507422
"Treated","Full sample",242,-0.105169457892478,0.0217421950225046,-0.148665761417108,-0.0651267199068287
"Treated","Full sample",243,-0.10499155204579,0.0219250560240872,-0.149274729049843,-0.0647884202515875
"Treated","Full sample",244,-0.105693543303068,0.0220628766092188,-0.150430584027555,-0.0647967306510746
"Treated","Full sample",245,-0.106173284712757,0.0221034846922936,-0.150055969190779,-0.0650254841990004
"Treated","Full sample",246,-0.106532059058877,0.0222509308764795,-0.150913587330172,-0.0649208330059395
"Treated","Full sample",247,-0.107055285725299,0.0223356799535649,-0.151526409173733,-0.0655967623168758
"Treated","Full sample",248,-0.107014134862122,0.0224264125907044,-0.15179146170919,-0.065450571280697
"Treated","Full sample",249,-0.107465521024732,0.0224221704716263,-0.152166182330971,-0.0660048608991528
"Treated","Full sample",250,-0.107905409797333,0.0225814394052541,-0.152674716914198,-0.0660966243835257
"Random placebo","Full sample",-1,9.56781772934852e-05,0.000296503071030928,-0.000472611875923608,0.000675230687754236
"Random placebo","Full sample",0,0.000321537639369174,0.000496760283260289,-0.000592678182204971,0.00135528344838431
"Random placebo","Full sample",1,0.000634253208815549,0.000576717740600451,-0.000450474397727058,0.00185003255066165
"Random placebo","Full sample",2,-2.96259380709502e-05,0.000684013585298767,-0.00137512740032224,0.00140234485020078
"Random placebo","Full sample",3,0.000137881033173771,0.000772124788644141,-0.00137157364524984,0.00170600174036816
"Random placebo","Full sample",4,-0.000331841031954647,0.000905405662316498,-0.00207261121763693,0.00145323053975484
"Random placebo","Full sample",5,-0.00111308873003753,0.000880411351647455,-0.00288757140656396,0.000573275792029818
"Random placebo","Full sample",6,-0.000729526948098495,0.000829561310528239,-0.00236977718300077,0.000867110940592237
"Random placebo","Full sample",7,-0.000261655638648827,0.000995955652543301,-0.00213783967792806,0.00177919919165026
"Random placebo","Full sample",8,-0.000112153418733191,0.00100497754828148,-0.00200115617570755,0.002021003213332
"Random placebo","Full sample",9,-0.000440731222652594,0.00111524068623133,-0.00243615034395979,0.00193383547574391
"Random placebo","Full sample",10,-0.000335339923393843,0.00117248521068819,-0.00247307027920744,0.00215004065113973
"Random placebo","Full sample",11,-0.000554382644492223,0.0012475827568301,-0.00297805074928681,0.00201334180137935
"Random placebo","Full sample",12,-0.000670285703853508,0.00133206762028436,-0.00322115438661155,0.00214379505345626
"Random placebo","Full sample",13,-0.00067683761652799,0.00130929448440167,-0.00313680067140746,0.0021332225688793
"Random placebo","Full sample",14,-0.000725983270218861,0.00136717289547005,-0.00328174647567603,0.00204964295395164
"Random placebo","Full sample",15,-0.00101815845977814,0.00125170267673645,-0.00337537734567212,0.00145493108728971
"Random placebo","Full sample",16,-0.00127987262889383,0.00127481857705268,-0.00367793501591194,0.00132810735840432
"Random placebo","Full sample",17,-0.00140283867269563,0.00136148553881119,-0.00390314979040279,0.0013899316546579
"Random placebo","Full sample",18,-0.00173321022636188,0.00142331610759081,-0.00442687720015518,0.00120825121292632
"Random placebo","Full sample",19,-0.00160857709971173,0.00150747427362661,-0.00443329026596301,0.00155761840518296
"Random placebo","Full sample",20,-0.00164553587472684,0.00150684859677332,-0.00439751176504198,0.00151641909255918
"Random placebo","Full sample",21,-0.0011884231169284,0.00175396513596927,-0.00448517437097373,0.00230443803497654
"Random placebo","Full sample",22,-0.00126556941828936,0.00179586970264319,-0.00461304473073556,0.00233245701987862
"Random placebo","Full sample",23,-0.0013546558574301,0.00175890193965884,-0.00444844581192859,0.00225706916832426
"Random placebo","Full sample",24,-0.00199594855586171,0.00181284771187327,-0.00526917988515828,0.00161625619679111
