"role","subsample","event_date","mean_car","boot_se","lo","hi","n","metric"
"Treated","Full sample",-1,0.000388689191362163,0.000248103565587392,-9.74657238389451e-05,0.000902006253847677,14847,"arith"
"Treated","Full sample",0,0.00576023745942759,0.000837108664134375,0.00423503253537441,0.00743443853599282,14847,"arith"
"Treated","Full sample",1,0.00825055958492946,0.00123223146729759,0.00587457006172428,0.0107693066858239,14847,"arith"
"Treated","Full sample",2,0.0075589593947054,0.00138078309994839,0.00494784040134407,0.0103609845240992,14847,"arith"
"Treated","Full sample",3,0.00562830899565429,0.00160823894577671,0.00252074802838906,0.00873634263032718,14847,"arith"
"Treated","Full sample",4,0.0046437591645081,0.00171856144330663,0.00120541649270303,0.00803673447836732,14847,"arith"
"Treated","Full sample",5,0.00366224665118626,0.00187807197789461,4.42753228058036e-05,0.00747767757399035,14847,"arith"
"Treated","Full sample",6,0.00232941498981848,0.00201221629058577,-0.00165287540745723,0.0063879024073676,14847,"arith"
"Treated","Full sample",7,0.000885853657654111,0.00218415045840317,-0.00342199733116541,0.00525321061177622,14847,"arith"
"Treated","Full sample",8,-0.000315015859812546,0.00237367306947553,-0.00488964831327961,0.00468635705512029,14847,"arith"
"Treated","Full sample",9,-0.000996360563298857,0.00263517776157393,-0.00618168972965925,0.00442558766682641,14847,"arith"
"Treated","Full sample",10,-0.00231120762523081,0.00277205864566213,-0.00746464210241852,0.00335149947502068,14847,"arith"
"Treated","Full sample",11,-0.00303304650151375,0.00289736793822115,-0.00845025920652539,0.00299428876010999,14847,"arith"
"Treated","Full sample",12,-0.00428410668675868,0.00311460673742717,-0.0101256917196918,0.00225113973275106,14847,"arith"
"Treated","Full sample",13,-0.00543618380904681,0.00322715065270693,-0.0113550763924397,0.00128704644797832,14847,"arith"
"Treated","Full sample",14,-0.00620791707661957,0.00346289619008062,-0.0125058432789761,0.00121041191674956,14847,"arith"
"Treated","Full sample",15,-0.0073667669168076,0.00369237302311269,-0.0139911284868545,0.00056253594952488,14847,"arith"
"Treated","Full sample",16,-0.00907711304019835,0.00387331472185365,-0.0161246820933278,-0.00080311174778769,14847,"arith"
"Treated","Full sample",17,-0.0103872107880462,0.00406955137698507,-0.0176092980884537,-0.0016251341440966,14847,"arith"
"Treated","Full sample",18,-0.011392412458277,0.00425548657837606,-0.0190856607290621,-0.00218387915645825,14847,"arith"
"Treated","Full sample",19,-0.0124157663123063,0.00442677258088934,-0.0203690121279256,-0.00285835928145556,14847,"arith"
"Treated","Full sample",20,-0.0139193026717384,0.00469556327553922,-0.0224195979411561,-0.00383520831343317,14847,"arith"
"Treated","Full sample",21,-0.0150861292264687,0.00492889462757792,-0.0240321955289476,-0.00460752079739536,14847,"arith"
"Treated","Full sample",22,-0.0166819013402949,0.00514267195808566,-0.025995289233201,-0.00585943092864146,14847,"arith"
"Treated","Full sample",23,-0.0179609371000837,0.00528103170127581,-0.0276923783112956,-0.00683191011155579,14847,"arith"
"Treated","Full sample",24,-0.0193492381184854,0.00564340874215931,-0.0295464929332621,-0.00741145106705823,14847,"arith"
"Treated","Full sample",25,-0.0206605739675035,0.00591868830021032,-0.031655625201814,-0.00814555622458863,14847,"arith"
"Treated","Full sample",26,-0.0221128896980041,0.00608794967450637,-0.0334398312050533,-0.0092053301309185,14847,"arith"
"Treated","Full sample",27,-0.0238407424489001,0.00628910562110397,-0.0354938412910505,-0.01066818839056,14847,"arith"
"Treated","Full sample",28,-0.0249081840525195,0.00656815659064278,-0.0370684503921341,-0.0109872916376016,14847,"arith"
"Treated","Full sample",29,-0.026049623778201,0.00683121651516519,-0.0387572991519777,-0.0114296315913897,14847,"arith"
"Treated","Full sample",30,-0.0270699871721867,0.00687829345394381,-0.0397370193253421,-0.0121717416330132,14847,"arith"
"Treated","Full sample",31,-0.0282355492701433,0.00710272544497519,-0.0412070361724269,-0.0128204502660573,14847,"arith"
"Treated","Full sample",32,-0.0295583657412292,0.00729324620354097,-0.0427152906229514,-0.0136522351350763,14847,"arith"
"Treated","Full sample",33,-0.0310118355408548,0.00754848874774983,-0.044739987544908,-0.0142877105062161,14847,"arith"
"Treated","Full sample",34,-0.0321803409017835,0.00771778738597174,-0.0463151609537883,-0.0150539180611241,14847,"arith"
"Treated","Full sample",35,-0.0333242273695622,0.00800119521409884,-0.0480574949813327,-0.0156474203010251,14847,"arith"
"Treated","Full sample",36,-0.0345633159340485,0.00811693542642407,-0.0493414602216323,-0.0164978376116638,14847,"arith"
"Treated","Full sample",37,-0.0361635876466059,0.00848041349467317,-0.0516101592572764,-0.0173938538880428,14847,"arith"
"Treated","Full sample",38,-0.0378545013001736,0.00876471809364013,-0.0537290833868942,-0.0187041959221857,14847,"arith"
"Treated","Full sample",39,-0.0387100390420653,0.00901011281057028,-0.0551810056002419,-0.0189178316511572,14847,"arith"
"Treated","Full sample",40,-0.0402130329188658,0.00920826182882764,-0.056947849240285,-0.0198692603899873,14847,"arith"
"Treated","Full sample",41,-0.0419372180063921,0.00951592900570135,-0.0595504155447461,-0.0211658809296615,14847,"arith"
"Treated","Full sample",42,-0.0431546961993462,0.00968118577770508,-0.0611501287255948,-0.0221149201141109,14847,"arith"
"Treated","Full sample",43,-0.0445861865090842,0.00999419562510656,-0.0630337431833352,-0.0229623652670012,14847,"arith"
"Treated","Full sample",44,-0.0459031671200909,0.0102023323461034,-0.0649472546952942,-0.0237802784928345,14847,"arith"
"Treated","Full sample",45,-0.0472886928496031,0.0103920467218295,-0.066656406910739,-0.0247788252043657,14847,"arith"
"Treated","Full sample",46,-0.0486761134182122,0.0104989776070974,-0.0682465311656545,-0.0260454457163781,14847,"arith"
"Treated","Full sample",47,-0.0499322032997166,0.0107352754982035,-0.0700088074243474,-0.0266920379315119,14847,"arith"
"Treated","Full sample",48,-0.0510813372733023,0.0109921849538878,-0.07166229096946,-0.0272538926949857,14847,"arith"
"Treated","Full sample",49,-0.0514160871674394,0.0110022647728988,-0.0718210047524757,-0.0275247421590233,14847,"arith"
"Treated","Full sample",50,-0.0527762422776614,0.0112292288227921,-0.073685328225223,-0.0284423191710177,14847,"arith"
"Treated","Full sample",51,-0.0543089918073818,0.0115313184341919,-0.0759707198491041,-0.0294004870232265,14847,"arith"
"Treated","Full sample",52,-0.0557783505809223,0.011764177221878,-0.0777470103864168,-0.0303794365782936,14847,"arith"
"Treated","Full sample",53,-0.0574993393529534,0.0120359181875608,-0.0794635599432011,-0.0311238996202383,14847,"arith"
"Treated","Full sample",54,-0.0584607407886928,0.0122395100526475,-0.081078050853718,-0.0317958586954807,14847,"arith"
"Treated","Full sample",55,-0.0597870293670656,0.0124399868538229,-0.0827339840136697,-0.0323891007162313,14847,"arith"
"Treated","Full sample",56,-0.0609511226372524,0.0127208352463069,-0.0843228956739942,-0.0333568677260634,14847,"arith"
"Treated","Full sample",57,-0.0619776914939843,0.0128316767919438,-0.0853656053138506,-0.034399397527816,14847,"arith"
"Treated","Full sample",58,-0.0637376445353581,0.0130129466067311,-0.0876444281547405,-0.0357461462028411,14847,"arith"
"Treated","Full sample",59,-0.0653589721599392,0.0132488729371641,-0.0898947547919816,-0.0369716348728159,14847,"arith"
"Treated","Full sample",60,-0.0666977714438486,0.0134710752923286,-0.0915410552399326,-0.0376654225870039,14847,"arith"
"Treated","Full sample",61,-0.0679026582698153,0.0136582570431179,-0.0929514134965149,-0.0383446776132208,14847,"arith"
"Treated","Full sample",62,-0.068831810662929,0.0137521610943294,-0.0936162678028181,-0.0385442296816874,14847,"arith"
"Treated","Full sample",63,-0.0702121819360663,0.0139986754496142,-0.0954904915040292,-0.0400301132220215,14847,"arith"
"Treated","Full sample",64,-0.0717114720814743,0.0141361522583555,-0.097444154922033,-0.0411004985143811,14847,"arith"
"Treated","Full sample",65,-0.0730265623787541,0.0143414879920681,-0.0989967272391501,-0.0420904268441549,14847,"arith"
"Treated","Full sample",66,-0.0745903998955214,0.0145394982721906,-0.10115722868712,-0.0427776051411359,14847,"arith"
"Treated","Full sample",67,-0.075668705811343,0.0145981387823848,-0.102446570136126,-0.0435652178505073,14847,"arith"
"Treated","Full sample",68,-0.0769261320870174,0.0148257556872524,-0.104182113555173,-0.0443266788845655,14847,"arith"
"Treated","Full sample",69,-0.0780582456178939,0.0150120077948982,-0.105364786536294,-0.0452392439451885,14847,"arith"
"Treated","Full sample",70,-0.0800721842083194,0.015232940593732,-0.107980719945837,-0.046602735188761,14847,"arith"
"Treated","Full sample",71,-0.0814217849445309,0.0154786669753341,-0.109625999521166,-0.0472780034933905,14847,"arith"
"Treated","Full sample",72,-0.0835990880185366,0.0157123941831082,-0.11218292022719,-0.0495234151086222,14847,"arith"
"Treated","Full sample",73,-0.0851737822049213,0.0158796026355803,-0.11413097681783,-0.0509401744592334,14847,"arith"
"Treated","Full sample",74,-0.0865637454084498,0.0160777125017371,-0.115969881488373,-0.0522610430557244,14847,"arith"
"Treated","Full sample",75,-0.0876501404773024,0.0162316686626332,-0.117205885308956,-0.0530398977238397,14847,"arith"
"Treated","Full sample",76,-0.0890306259886883,0.0163930244299914,-0.118893206712667,-0.0542274395215877,14847,"arith"
"Treated","Full sample",77,-0.0906113705189106,0.016671912264976,-0.121047291009013,-0.0549521128610609,14847,"arith"
"Treated","Full sample",78,-0.0916653669535853,0.0167356613457296,-0.122097062665076,-0.0556195868947152,14847,"arith"
"Treated","Full sample",79,-0.0930384264963914,0.0169959242057076,-0.123890866255069,-0.056702545499429,14847,"arith"
"Treated","Full sample",80,-0.0940023781366409,0.0171134926878443,-0.124975705119592,-0.0578776854336809,14847,"arith"
"Treated","Full sample",81,-0.0952634927866389,0.0172182993545025,-0.126502019560977,-0.0582644638898581,14847,"arith"
"Treated","Full sample",82,-0.0959090205772475,0.0174694531447818,-0.127757983704967,-0.057962563901553,14847,"arith"
"Treated","Full sample",83,-0.0972659539456347,0.0176694571935544,-0.129445140862884,-0.0584763208050991,14847,"arith"
"Treated","Full sample",84,-0.0986088092371266,0.0179581250749917,-0.131565122269345,-0.0592858502060213,14847,"arith"
"Treated","Full sample",85,-0.100097066027684,0.0181710907278478,-0.133469717935486,-0.0599769866470564,14847,"arith"
"Treated","Full sample",86,-0.101504692208627,0.0183773651327038,-0.135044660922651,-0.061288502826084,14847,"arith"
"Treated","Full sample",87,-0.103232739991261,0.0187505718768199,-0.13755190727132,-0.0619098649263111,14847,"arith"
"Treated","Full sample",88,-0.104712102537597,0.0188897424257934,-0.13908325420889,-0.0627069053269471,14847,"arith"
"Treated","Full sample",89,-0.105579224009985,0.0191323702099158,-0.140222531158132,-0.0631394463859326,14847,"arith"
"Treated","Full sample",90,-0.107252736173181,0.0194055931498213,-0.142429046295699,-0.0643381354736258,14847,"arith"
"Treated","Full sample",91,-0.10865774619085,0.019648218439844,-0.144393515318351,-0.0653295720059555,14847,"arith"
"Treated","Full sample",92,-0.109564636910033,0.0197500971939369,-0.145362395717451,-0.065729625816642,14847,"arith"
"Treated","Full sample",93,-0.110608027488678,0.0199392839562381,-0.1470971638834,-0.0667188157661975,14847,"arith"
"Treated","Full sample",94,-0.112008850481703,0.0202047164240555,-0.148963178338846,-0.0675625136889816,14847,"arith"
"Treated","Full sample",95,-0.113353362266474,0.020345428559817,-0.150642269130389,-0.069063538334803,14847,"arith"
"Treated","Full sample",96,-0.114632178591865,0.0205270428166894,-0.152276129558857,-0.0701337252419565,14847,"arith"
"Treated","Full sample",97,-0.116246472635422,0.0208265434686159,-0.15451324852647,-0.0700875350234419,14847,"arith"
"Treated","Full sample",98,-0.118038196418102,0.0211379936617155,-0.157035329886703,-0.0714965979993952,14847,"arith"
"Treated","Full sample",99,-0.119277717608697,0.0212253184231532,-0.158598362686692,-0.0723936116180204,14847,"arith"
"Treated","Full sample",100,-0.120025701373914,0.0213460558860106,-0.159910645637637,-0.0726259880721179,14847,"arith"
"Treated","Full sample",101,-0.121488512437292,0.0215742381232341,-0.161623662252896,-0.0736484660736133,14847,"arith"
"Treated","Full sample",102,-0.122728849182792,0.0217491366962516,-0.16326856716832,-0.0740719322849718,14847,"arith"
"Treated","Full sample",103,-0.124093373827944,0.0219227203876772,-0.164626473741778,-0.0752292658158685,14847,"arith"
"Treated","Full sample",104,-0.125176729143656,0.0220412512662378,-0.165928842288168,-0.0760204365489279,14847,"arith"
"Treated","Full sample",105,-0.12654387227208,0.022219929523194,-0.167143232557587,-0.0773728416762817,14847,"arith"
"Treated","Full sample",106,-0.128157363164711,0.0224958026125628,-0.169920565373903,-0.0777732086947145,14847,"arith"
"Treated","Full sample",107,-0.129811299403165,0.0226942105105539,-0.171739383119977,-0.0788763726236818,14847,"arith"
"Treated","Full sample",108,-0.130660895927609,0.0228867711646745,-0.17317704231201,-0.0794220596992121,14847,"arith"
"Treated","Full sample",109,-0.132448438745613,0.0231706412587958,-0.174962425497528,-0.0804560915954064,14847,"arith"
"Treated","Full sample",110,-0.134033977608288,0.0232483434453855,-0.176789206872609,-0.0819673651331619,14847,"arith"
"Treated","Full sample",111,-0.135680995335743,0.0235516819451691,-0.179129426372657,-0.0831277955388617,14847,"arith"
"Treated","Full sample",112,-0.137411923404695,0.0238083449606352,-0.181163525611317,-0.0844726830937983,14847,"arith"
"Treated","Full sample",113,-0.138607542777064,0.023956827584875,-0.18239402625795,-0.0851033736304927,14847,"arith"
"Treated","Full sample",114,-0.1396699597778,0.0241932278378688,-0.183873895559851,-0.0860553308064343,14847,"arith"
"Treated","Full sample",115,-0.14118220753087,0.024411611701268,-0.185739460967446,-0.0874558901798203,14847,"arith"
"Treated","Full sample",116,-0.14242566280194,0.0245811509411989,-0.187352728745413,-0.0883580654561304,14847,"arith"
"Treated","Full sample",117,-0.143816034815691,0.0247345753393484,-0.189294582048217,-0.0887969170666621,14847,"arith"
"Treated","Full sample",118,-0.14489430945417,0.0250253238781872,-0.190853476357236,-0.0895701740062614,14847,"arith"
"Treated","Full sample",119,-0.146557269036044,0.0252604480341416,-0.192945034068745,-0.0910853661911471,14847,"arith"
"Treated","Full sample",120,-0.148147638766931,0.0255422274004954,-0.195343540290528,-0.0920906359425884,14847,"arith"
"Treated","Full sample",121,-0.149712720688745,0.0257181464484556,-0.197003959286562,-0.0937708874993985,14847,"arith"
"Treated","Full sample",122,-0.150622986695921,0.0260633633803098,-0.19872520107068,-0.0938048190363886,14847,"arith"
"Treated","Full sample",123,-0.151783181098954,0.026288854178819,-0.200089053740345,-0.0941799315868582,14847,"arith"
"Treated","Full sample",124,-0.153090570983971,0.0265187965897998,-0.20161887926874,-0.0948258041904348,14847,"arith"
"Treated","Full sample",125,-0.154288449927741,0.0267564296275389,-0.2032677836221,-0.0950868269487427,14847,"arith"
"Treated","Full sample",126,-0.155373335697062,0.0270223879050767,-0.204738189818413,-0.0956465626904053,14847,"arith"
"Treated","Full sample",127,-0.156581473492253,0.0272131842592839,-0.206436122467483,-0.0969830814017402,14847,"arith"
"Treated","Full sample",128,-0.158476520107294,0.0274800166494833,-0.208369787203788,-0.0986209144202404,14847,"arith"
"Treated","Full sample",129,-0.160632767836648,0.0277115214947732,-0.211383401520505,-0.10001354943732,14847,"arith"
"Treated","Full sample",130,-0.162169257038643,0.0280300265650768,-0.21369847734161,-0.101139622137694,14847,"arith"
"Treated","Full sample",131,-0.163628749625679,0.0282258704285946,-0.215456275492988,-0.102334939840512,14847,"arith"
"Treated","Full sample",132,-0.165181941753672,0.0285450807110356,-0.217406991179455,-0.10298196218714,14847,"arith"
"Treated","Full sample",133,-0.166016345607455,0.0286106588413172,-0.217835768266153,-0.103782654985949,14847,"arith"
"Treated","Full sample",134,-0.167996581313493,0.0288455270330346,-0.220501765193415,-0.104723874155318,14847,"arith"
"Treated","Full sample",135,-0.169456030016505,0.029153465735853,-0.222535744012329,-0.105826563687668,14847,"arith"
"Treated","Full sample",136,-0.170437945762639,0.0292450330644781,-0.223554799540608,-0.106731630938906,14847,"arith"
"Treated","Full sample",137,-0.171378984476902,0.0293585475112428,-0.224729980867483,-0.107314736788438,14847,"arith"
"Treated","Full sample",138,-0.172468923634506,0.0296081939864172,-0.226408776870339,-0.107767446843625,14847,"arith"
"Treated","Full sample",139,-0.173486498407001,0.0296667556995431,-0.227439721003972,-0.109194292688802,14847,"arith"
"Treated","Full sample",140,-0.175231931055871,0.0299521597854471,-0.229687406111474,-0.109951776229698,14847,"arith"
"Treated","Full sample",141,-0.176817497819004,0.0303838856661372,-0.23183670452704,-0.110545110033477,14847,"arith"
"Treated","Full sample",142,-0.177554813065483,0.0305484784639485,-0.232674127878809,-0.110491855133084,14847,"arith"
"Treated","Full sample",143,-0.179410918224295,0.0308447429004544,-0.235065311191903,-0.111173472529571,14847,"arith"
"Treated","Full sample",144,-0.180405597270414,0.0311439567054492,-0.23652751744232,-0.111632640108151,14847,"arith"
"Treated","Full sample",145,-0.181527489416293,0.0312541989547865,-0.237714448684115,-0.112156229676624,14847,"arith"
"Treated","Full sample",146,-0.182681444698368,0.0314333661094002,-0.239409631111589,-0.112699869256328,14847,"arith"
"Treated","Full sample",147,-0.184099058465864,0.0316300275983476,-0.24124738455791,-0.113679289388158,14847,"arith"
"Treated","Full sample",148,-0.185353767185525,0.0318446123104598,-0.242500466028466,-0.114576341188675,14847,"arith"
"Treated","Full sample",149,-0.187109145633198,0.0320423539039441,-0.244556020158295,-0.115840468728926,14847,"arith"
"Treated","Full sample",150,-0.187856809039303,0.0320829529145855,-0.245536803806328,-0.116424123163073,14847,"arith"
"Treated","Full sample",151,-0.188933667905852,0.0322694260468604,-0.246727620592032,-0.116926297043614,14847,"arith"
"Treated","Full sample",152,-0.190247696381594,0.0323841305841686,-0.248391169722002,-0.117998739902448,14847,"arith"
"Treated","Full sample",153,-0.192200685848112,0.032746634031105,-0.250749879247932,-0.119570692653432,14847,"arith"
"Treated","Full sample",154,-0.193458873166136,0.0328205481044574,-0.25222047331749,-0.120636319281868,14847,"arith"
"Treated","Full sample",155,-0.194918865379291,0.0331157574143796,-0.253999285512438,-0.121391973656831,14847,"arith"
"Treated","Full sample",156,-0.196314308537812,0.0332737603570631,-0.255836708388296,-0.122516159143362,14847,"arith"
"Treated","Full sample",157,-0.197411896940616,0.0334152527536666,-0.257262941870943,-0.123038709487414,14847,"arith"
"Treated","Full sample",158,-0.19804016908898,0.0336742474586529,-0.258480856803168,-0.12302149429913,14847,"arith"
"Treated","Full sample",159,-0.19900456156589,0.0338981036437237,-0.259710643157204,-0.123639966794474,14847,"arith"
"Treated","Full sample",160,-0.199674854040315,0.0340642155726268,-0.26078489760766,-0.123481933158761,14847,"arith"
"Treated","Full sample",161,-0.201103233852379,0.0343868072198265,-0.262603743258178,-0.124382395686176,14847,"arith"
"Treated","Full sample",162,-0.202618768871222,0.0346810599764788,-0.264301330025694,-0.125432828366357,14847,"arith"
"Treated","Full sample",163,-0.204367913800291,0.0350124231644308,-0.267002056677815,-0.126519940352635,14847,"arith"
"Treated","Full sample",164,-0.205803269609936,0.0352190959103735,-0.269060807209302,-0.127611369933451,14847,"arith"
"Treated","Full sample",165,-0.207167038655248,0.0354503258005218,-0.270623064840374,-0.128353839454595,14847,"arith"
"Treated","Full sample",166,-0.208046252607002,0.0356233009752206,-0.271723252722,-0.128960601914108,14847,"arith"
"Treated","Full sample",167,-0.208709281022738,0.0358118866697784,-0.272675591702884,-0.128945230205604,14847,"arith"
"Treated","Full sample",168,-0.210243387537647,0.0359730197660202,-0.274845565465294,-0.12990357450637,14847,"arith"
"Treated","Full sample",169,-0.211585759009695,0.0362908843291332,-0.276768804198847,-0.130335405509278,14847,"arith"
"Treated","Full sample",170,-0.21328574942654,0.0365492461304539,-0.278877759040978,-0.131628636361701,14847,"arith"
"Treated","Full sample",171,-0.214464116619258,0.0367883188056147,-0.280390663930108,-0.132363560143096,14847,"arith"
"Treated","Full sample",172,-0.215994885352917,0.0370853683531334,-0.282420737603175,-0.133231562637257,14847,"arith"
"Treated","Full sample",173,-0.217254648266036,0.0373148729619514,-0.284185788363272,-0.133765200489376,14847,"arith"
"Treated","Full sample",174,-0.218575666620319,0.0375926205627212,-0.285656361145236,-0.134926369332816,14847,"arith"
"Treated","Full sample",175,-0.219894787484045,0.0377142332027321,-0.286956245124166,-0.135617145362346,14847,"arith"
"Treated","Full sample",176,-0.221060210893612,0.0377185639763635,-0.288381025170682,-0.137175726757568,14847,"arith"
"Treated","Full sample",177,-0.222424269174838,0.0380249315583627,-0.2902411840433,-0.137911745723451,14847,"arith"
"Treated","Full sample",178,-0.223762133501364,0.038133260040499,-0.291663742502615,-0.139284583023693,14847,"arith"
"Treated","Full sample",179,-0.225633691666026,0.0384094426327828,-0.294260931540025,-0.140344604459661,14847,"arith"
"Treated","Full sample",180,-0.22735072016044,0.0386316740854545,-0.296155031791505,-0.14184390462241,14847,"arith"
"Treated","Full sample",181,-0.228663054784614,0.0389232129010644,-0.297707885792257,-0.142624309426926,14847,"arith"
"Treated","Full sample",182,-0.230060948797267,0.0389863947105951,-0.299447010666479,-0.143976718853204,14847,"arith"
"Treated","Full sample",183,-0.2312719954638,0.0390983793290941,-0.301319593589361,-0.145089110039536,14847,"arith"
"Treated","Full sample",184,-0.232179369991626,0.039339737743138,-0.302743018360471,-0.145524096065834,14847,"arith"
"Treated","Full sample",185,-0.233584067247906,0.0395740382387257,-0.304151423937415,-0.146184976224132,14847,"arith"
"Treated","Full sample",186,-0.234577294429066,0.0397460491594063,-0.30601194435403,-0.147006064505502,14847,"arith"
"Treated","Full sample",187,-0.236060206212784,0.039996046203318,-0.307788004494304,-0.147731494938121,14847,"arith"
"Treated","Full sample",188,-0.236641932926879,0.0401874941155846,-0.3088167703361,-0.14797741398589,14847,"arith"
"Treated","Full sample",189,-0.237701567681422,0.0403852855284686,-0.310523581842744,-0.148602775538477,14847,"arith"
"Treated","Full sample",190,-0.238988118882509,0.0405697417752066,-0.311737813899762,-0.149784483195287,14847,"arith"
"Treated","Full sample",191,-0.240222102762139,0.0408439918481622,-0.313974313696103,-0.15046981946222,14847,"arith"
"Treated","Full sample",192,-0.241587158009183,0.04102918834655,-0.315726597065756,-0.151129813365641,14847,"arith"
"Treated","Full sample",193,-0.24323494752362,0.0412338101174433,-0.317478662923397,-0.152178726423616,14847,"arith"
"Treated","Full sample",194,-0.244636649579364,0.0414287280138512,-0.319449887988297,-0.153322669563898,14847,"arith"
"Treated","Full sample",195,-0.245855482833477,0.041698650715359,-0.321005654356726,-0.153798663189114,14847,"arith"
"Treated","Full sample",196,-0.247613980167018,0.0419695611326399,-0.323295999766605,-0.154872289105244,14847,"arith"
"Treated","Full sample",197,-0.248614754330933,0.0420591503924463,-0.324575326842967,-0.156080406933913,14847,"arith"
"Treated","Full sample",198,-0.250866678077719,0.0424101810979743,-0.327452453045121,-0.157659346372867,14847,"arith"
"Treated","Full sample",199,-0.251741853511329,0.04258311682794,-0.328262472120683,-0.157740286349937,14847,"arith"
"Treated","Full sample",200,-0.252547856366567,0.0426981520182375,-0.329273159322354,-0.158058739243934,14847,"arith"
"Treated","Full sample",201,-0.253443075984661,0.042783245075679,-0.330508783243167,-0.158587960415054,14847,"arith"
"Treated","Full sample",202,-0.25454209115936,0.0430088862411104,-0.33247733761534,-0.159452392850881,14847,"arith"
"Treated","Full sample",203,-0.256069134398276,0.0433500194285037,-0.334228829952045,-0.160190414573797,14847,"arith"
"Treated","Full sample",204,-0.258013991381345,0.0436011593402479,-0.336551133295952,-0.161441850983341,14847,"arith"
"Treated","Full sample",205,-0.259163296865111,0.0438700838354557,-0.338400098991818,-0.162173982890705,14847,"arith"
"Treated","Full sample",206,-0.260603786400374,0.0440846250072153,-0.340047395459554,-0.162766253487712,14847,"arith"
"Treated","Full sample",207,-0.261900883216977,0.0442933988952565,-0.34184231085066,-0.163709901748832,14847,"arith"
"Treated","Full sample",208,-0.263873412138055,0.0446036240977432,-0.344068143421293,-0.164839948469041,14847,"arith"
"Treated","Full sample",209,-0.265063143172802,0.0448417513349727,-0.346269332004777,-0.166160806935972,14847,"arith"
"Treated","Full sample",210,-0.266508728321883,0.0450285373325312,-0.347959415669709,-0.167485369557852,14847,"arith"
"Treated","Full sample",211,-0.268163682547236,0.0452623392735832,-0.350130767933902,-0.168717099835101,14847,"arith"
"Treated","Full sample",212,-0.269796256674599,0.0456038583485516,-0.352092345763786,-0.170267780685557,14847,"arith"
"Treated","Full sample",213,-0.270993952549469,0.0457946455008061,-0.353784809079461,-0.170849373578439,14847,"arith"
"Treated","Full sample",214,-0.272215534262138,0.046042152128799,-0.355704691374133,-0.171508423383213,14847,"arith"
"Treated","Full sample",215,-0.273620462705005,0.0462571536501503,-0.357494433656273,-0.172565622137397,14847,"arith"
"Treated","Full sample",216,-0.275249678547534,0.0464219649348455,-0.359446546522102,-0.173607944046486,14847,"arith"
"Treated","Full sample",217,-0.276595183441743,0.0466291066207195,-0.360913449297831,-0.174513582944962,14847,"arith"
"Treated","Full sample",218,-0.277555904266419,0.0468246219048032,-0.362445477791607,-0.174901961946405,14847,"arith"
"Treated","Full sample",219,-0.278859614112767,0.0469856955803884,-0.363981957557988,-0.175898435109627,14847,"arith"
"Treated","Full sample",220,-0.280436075517017,0.047354668019801,-0.366260551093357,-0.176930472802164,14847,"arith"
"Treated","Full sample",221,-0.282106963081833,0.0476815863152827,-0.368707031628816,-0.177585089122368,14847,"arith"
"Treated","Full sample",222,-0.282900634545002,0.0478279167628488,-0.369581241670325,-0.17823329919586,14847,"arith"
"Treated","Full sample",223,-0.28390669598296,0.0480192586750236,-0.371196619313961,-0.178762511697476,14847,"arith"
"Treated","Full sample",224,-0.284955239500006,0.0481958526313521,-0.372451126173453,-0.179232716498789,14847,"arith"
"Treated","Full sample",225,-0.286493940746384,0.0484245734262508,-0.374261392422209,-0.18048345780933,14847,"arith"
"Treated","Full sample",226,-0.287615046321698,0.0485952412715801,-0.376098136581328,-0.181157042438861,14847,"arith"
"Treated","Full sample",227,-0.28832078465928,0.0488542956436114,-0.377136014768012,-0.181666002791317,14847,"arith"
"Treated","Full sample",228,-0.290653084059824,0.0490687495399008,-0.379611734733471,-0.182932247120879,14847,"arith"
"Treated","Full sample",229,-0.291824845967092,0.0491361998766995,-0.380792705473054,-0.183722600162622,14847,"arith"
"Treated","Full sample",230,-0.293396510245594,0.0493862810799313,-0.382880379760889,-0.184417349312581,14847,"arith"
"Treated","Full sample",231,-0.294835733518079,0.0496241268042263,-0.384839925761286,-0.185535988256531,14847,"arith"
"Treated","Full sample",232,-0.29637547296144,0.0498610308402553,-0.386498273516763,-0.186629182916025,14847,"arith"
"Treated","Full sample",233,-0.297723304209275,0.0500564356110488,-0.38820041680481,-0.187688909051286,14847,"arith"
"Treated","Full sample",234,-0.298997912785175,0.0502205427115862,-0.38915283911138,-0.188395502646764,14847,"arith"
"Treated","Full sample",235,-0.300863173556588,0.0504381623765013,-0.391438052159907,-0.189546205489457,14847,"arith"
"Treated","Full sample",236,-0.302158583938548,0.0505189751020839,-0.39249538271529,-0.190890654927597,14847,"arith"
"Treated","Full sample",237,-0.302766906398946,0.0507031838459875,-0.393375506490593,-0.191065964831331,14847,"arith"
"Treated","Full sample",238,-0.304260788864657,0.0508255743042679,-0.395104812141887,-0.192073209575113,14847,"arith"
"Treated","Full sample",239,-0.305726432722801,0.0510951305405119,-0.397390192656015,-0.193413234713331,14847,"arith"
"Treated","Full sample",240,-0.30742486020923,0.0513179151995853,-0.399712092545978,-0.19446566344966,14847,"arith"
"Treated","Full sample",241,-0.30897710829793,0.0515209893444044,-0.40181932664142,-0.195697589081629,14847,"arith"
"Treated","Full sample",242,-0.310254730453287,0.0518310960915878,-0.403617397089763,-0.197041715036867,14847,"arith"
"Treated","Full sample",243,-0.310846823201033,0.0520883885834345,-0.404650042681669,-0.196574119168773,14847,"arith"
